model,dataset,n,p,lam,objective,errors,leaves,seconds,wall,status,size,iterations,binary_features,lb,ub,known_objective,known_certified,verdict
v23_word_compaction,car_evaluation,1728.0,15.0,0.1,0.3997685185185186,518.0,1.0,3.0082999728620052e-05,0.003,optimal,1.0,1.0,15.0,0.3997685185185184,0.3997685185185184,0.399769,True,ok
v23_word_compaction,car_evaluation,1728.0,15.0,0.05,0.2946759259259259,250.0,3.0,0.0001917079789564,0.003,optimal,15.0,8.0,15.0,0.2946759259259259,0.2946759259259259,0.294676,True,ok
v23_word_compaction,car_evaluation,1728.0,15.0,0.02,0.2046759259259259,250.0,3.0,0.0023871250450611,0.005,optimal,135.0,69.0,15.0,0.2046759259259259,0.2046759259259259,0.204676,True,ok
v23_word_compaction,car_evaluation,1728.0,15.0,0.01,0.1452314814814815,130.0,7.0,0.0170969159808009,0.02,optimal,1107.0,846.0,15.0,0.1452314814814815,0.1452314814814815,0.145231,True,ok
v23_word_compaction,car_evaluation,1728.0,15.0,0.005,0.1063425925925926,106.0,9.0,0.0776177499792538,0.08,optimal,5690.0,5398.0,15.0,0.1063425925925926,0.1063425925925926,0.106343,True,ok
v23_word_compaction,coupon_bar,1913.0,14.0,0.1,0.5119184526921067,788.0,1.0,2.3291970137506723e-05,0.003,optimal,1.0,1.0,14.0,0.5119184526921067,0.5119184526921067,0.511918,True,ok
v23_word_compaction,coupon_bar,1913.0,14.0,0.05,0.4538944066910612,677.0,2.0,0.0001705000177025,0.003,optimal,27.0,14.0,14.0,0.4538944066910611,0.4538944066910611,0.453894,True,ok
v23_word_compaction,coupon_bar,1913.0,14.0,0.02,0.3715525352848928,596.0,3.0,0.0016850000247359,0.004,optimal,178.0,120.0,14.0,0.3715525352848928,0.3715525352848928,0.371553,True,ok
v23_word_compaction,coupon_bar,1913.0,14.0,0.01,0.3410977522216414,576.0,4.0,0.0074021670152433,0.01,optimal,951.0,775.0,14.0,0.3410977522216414,0.3410977522216414,0.341098,True,ok
v23_word_compaction,coupon_bar,1913.0,14.0,0.005,0.3186199686356508,533.0,8.0,0.0374112919671461,0.04,optimal,3582.0,3989.0,14.0,0.3186199686356508,0.3186199686356508,0.31862,True,ok
v23_word_compaction,compas_binned,6907.0,12.0,0.1,0.5610829593166353,2494.0,2.0,3.512500552460551e-05,0.006,optimal,3.0,1.0,12.0,0.5610829593166353,0.5610829593166353,0.561083,True,ok
v23_word_compaction,compas_binned,6907.0,12.0,0.05,0.4610829593166353,2494.0,2.0,3.4374999813735485e-05,0.006,optimal,3.0,1.0,12.0,0.4610829593166352,0.4610829593166352,0.461083,True,ok
v23_word_compaction,compas_binned,6907.0,12.0,0.02,0.4010829593166353,2494.0,2.0,0.000142875011079,0.007,optimal,21.0,11.0,12.0,0.4010829593166353,0.4010829593166353,0.401083,True,ok
v23_word_compaction,compas_binned,6907.0,12.0,0.01,0.3748675256985666,2382.0,3.0,0.0007046249811537,0.007,optimal,111.0,61.0,12.0,0.3748675256985667,0.3748675256985667,0.374868,True,ok
v23_word_compaction,compas_binned,6907.0,12.0,0.005,0.355968582597365,2286.0,5.0,0.0021139999735169,0.008,optimal,296.0,199.0,12.0,0.3559685825973649,0.3559685825973649,0.355969,True,ok
v23_word_compaction,fico_binary,10459.0,17.0,0.1,0.5040443637058992,3180.0,2.0,3.5541015677154064e-05,0.013,optimal,3.0,1.0,17.0,0.5040443637058992,0.5040443637058992,0.504044,True,ok
v23_word_compaction,fico_binary,10459.0,17.0,0.05,0.4040443637058992,3180.0,2.0,0.000177290989086,0.013,optimal,23.0,12.0,17.0,0.4040443637058992,0.4040443637058992,0.404044,True,ok
v23_word_compaction,fico_binary,10459.0,17.0,0.02,0.3440443637058992,3180.0,2.0,0.002048416994512,0.015,optimal,277.0,164.0,17.0,0.3440443637058992,0.3440443637058992,0.344044,True,ok
v23_word_compaction,fico_binary,10459.0,17.0,0.01,0.3240443637058992,3180.0,2.0,0.0602064590202644,0.076,optimal,5763.0,4414.0,17.0,0.3240443637058992,0.3240443637058992,0.324044,True,ok
v23_word_compaction,fico_binary,10459.0,17.0,0.005,0.308650922650349,3019.0,4.0,0.8849274999811314,0.904,optimal,51584.0,58714.0,17.0,0.308650922650349,0.308650922650349,0.308651,True,ok
v23_word_compaction,compas_processed,12381.0,22.0,0.1,0.411364187060819,3855.0,1.0,0.0005646659992635,0.246,optimal,23.0,12.0,621.0,0.411364187060819,0.411364187060819,0.411364,True,ok
v23_word_compaction,compas_processed,12381.0,22.0,0.05,0.3613641870608189,3855.0,1.0,0.4667502919910475,0.704,optimal,18815.0,12012.0,621.0,0.3613641870608189,0.3613641870608189,0.361364,True,ok
v23_word_compaction,compas_processed,12381.0,22.0,0.02,0.3278604313060334,3564.0,2.0,30.0,30.427,time,777737.0,584512.0,621.0,0.1085728131814877,0.3278604313060334,0.32786,False,ok
v23_word_compaction,compas_processed,12381.0,22.0,0.01,0.3078604313060334,3564.0,2.0,30.0,30.361,time,510883.0,428800.0,621.0,0.0885728131814877,0.3078604313060334,0.30786,False,ok
v23_word_compaction,compas_processed,12381.0,22.0,0.005,0.2978604313060334,3564.0,2.0,30.0,30.31,time,417063.0,352512.0,621.0,0.0785728131814877,0.2978604313060334,0.29786,False,ok
gosdt_mc8,chudi,77.0,2.0,0.1,0.464935064935065,5.0,4.0,0.0,0.262,optimal,123.0,2887.0,48.0,0.464935,0.464935,0.464935,True,ok
gosdt_mc8,chudi,77.0,2.0,0.05,0.25,0.0,5.0,0.011,0.267,optimal,1454.0,7015.0,48.0,0.25,0.25,0.25,True,ok
gosdt_mc8,chudi,77.0,2.0,0.02,0.1,0.0,5.0,0.257,0.533,optimal,3697.0,29967.0,48.0,0.1,0.1,0.1,True,ok
gosdt_mc8,chudi,77.0,2.0,0.01,0.05,0.0,5.0,0.913,1.057,optimal,4125.0,43667.0,48.0,0.05,0.05,0.05,True,ok
gosdt_mc8,chudi,77.0,2.0,0.005,0.025,0.0,5.0,1.367,1.574,optimal,4185.0,53262.0,48.0,0.025,0.025,0.025,True,ok
gosdt_mc8,monk_3,122.0,11.0,0.1,0.5213114754098361,27.0,3.0,0.0,0.278,optimal,28.0,4096.0,13.0,0.521311,0.521311,0.521311,True,ok
gosdt_mc8,monk_3,122.0,11.0,0.05,0.3713114754098361,27.0,3.0,0.002,0.266,optimal,661.0,4643.0,13.0,0.371311,0.371311,0.371311,True,ok
gosdt_mc8,monk_3,122.0,11.0,0.02,0.2429508196721311,15.0,6.0,0.015,0.267,optimal,3711.0,13337.0,13.0,0.242951,0.242951,0.242951,True,ok
gosdt_mc8,monk_3,122.0,11.0,0.01,0.1555737704918032,8.0,9.0,0.072,0.265,optimal,6947.0,34166.0,13.0,0.155574,0.155574,0.155574,True,ok
gosdt_mc8,monk_3,122.0,11.0,0.005,0.0945901639344262,3.0,14.0,0.278,0.538,optimal,9220.0,66408.0,13.0,0.0945902,0.0945902,0.09459,True,ok
gosdt_mc8,monk_1,124.0,11.0,0.1,0.4661290322580645,33.0,2.0,0.0,0.268,optimal,29.0,2329.0,13.0,0.466129,0.466129,0.466129,True,ok
gosdt_mc8,monk_1,124.0,11.0,0.05,0.3387096774193548,11.0,5.0,0.001,0.262,optimal,332.0,4194.0,13.0,0.33871,0.33871,0.33871,True,ok
gosdt_mc8,monk_1,124.0,11.0,0.02,0.16,0.0,8.0,0.019,0.281,optimal,3814.0,13168.0,13.0,0.16,0.16,0.16,True,ok
gosdt_mc8,monk_1,124.0,11.0,0.01,0.08,0.0,8.0,0.078,0.272,optimal,7067.0,31462.0,13.0,0.08,0.08,0.08,True,ok
gosdt_mc8,monk_1,124.0,11.0,0.005,0.04,0.0,8.0,0.232,0.271,optimal,8781.0,54663.0,13.0,0.04,0.04,0.04,True,ok
gosdt_mc8,iris,150.0,4.0,0.1,0.34,6.0,3.0,0.022,0.28,optimal,1571.0,8474.0,122.0,0.34,0.34,0.34,True,ok
gosdt_mc8,iris,150.0,4.0,0.05,0.19,6.0,3.0,0.394,0.536,optimal,16770.0,62374.0,122.0,0.19,0.19,0.19,True,ok
gosdt_mc8,iris,150.0,4.0,0.02,0.1,3.0,4.0,3.308,3.664,optimal,76313.0,526539.0,122.0,0.1,0.1,0.1,True,ok
gosdt_mc8,iris,150.0,4.0,0.01,0.06,3.0,4.0,30.0,31.314,time,208093.0,2401618.0,122.0,0.03,0.353333,0.06,True,ok
gosdt_mc8,iris,150.0,4.0,0.005,0.04,3.0,4.0,30.0,32.296,time,207538.0,2399900.0,122.0,0.02,0.055,0.038333,True,worse_than_known
gosdt_mc8,monk_2,169.0,11.0,0.1,0.478698224852071,64.0,1.0,0.0,0.27,optimal,23.0,5773.0,13.0,0.478698,0.478698,0.478698,True,ok
gosdt_mc8,monk_2,169.0,11.0,0.05,0.428698224852071,64.0,1.0,0.003,0.267,optimal,661.0,3485.0,13.0,0.428698,0.428698,0.428698,True,ok
gosdt_mc8,monk_2,169.0,11.0,0.02,0.3730177514792899,36.0,8.0,30.0,30.209,time,4545.0,193038564.0,13.0,0.188757,0.373018,0.358935,True,worse_than_known
gosdt_mc8,monk_2,169.0,11.0,0.01,0.2650887573964497,11.0,20.0,30.0,30.195,time,8894.0,185255586.0,13.0,0.127337,0.265089,0.265089,True,ok
gosdt_mc8,monk_2,169.0,11.0,0.005,0.1527514792899408,3.0,27.0,30.0,30.173,time,12051.0,188175570.0,13.0,0.02,0.152751,0.152751,True,ok
gosdt_mc8,tic-tac-toe,958.0,9.0,0.1,0.4465553235908142,332.0,1.0,0.0,0.274,optimal,55.0,8856.0,29.0,0.446555,0.446555,0.446555,True,ok
gosdt_mc8,tic-tac-toe,958.0,9.0,0.05,0.3965553235908142,332.0,1.0,0.045,0.27,optimal,4527.0,10054.0,29.0,0.396555,0.396555,0.396555,True,ok
gosdt_mc8,tic-tac-toe,958.0,9.0,0.02,0.3245929018789144,196.0,6.0,30.0,30.753,time,370478.0,165097758.0,29.0,0.150104,0.324593,0.31833,True,worse_than_known
gosdt_mc8,tic-tac-toe,958.0,9.0,0.01,0.3206263048016701,288.0,2.0,30.0,37.569,time,1151249.0,3039390.0,29.0,0.04,0.320626,0.250752,True,worse_than_known
gosdt_mc8,tic-tac-toe,958.0,9.0,0.005,,,,30.0,4.671,memory,,,,,,0.15428,True,no_tree
gosdt_mc8,gaussian_1k,1000.0,1.0,0.1,0.397,297.0,1.0,0.038,0.262,optimal,393.0,55288.0,1001.0,0.397,0.397,0.397,True,ok
gosdt_mc8,gaussian_1k,1000.0,1.0,0.05,0.275,125.0,3.0,30.0,31.039,time,23204.0,467502.0,1001.0,0.2,0.275,0.275,True,ok
gosdt_mc8,gaussian_1k,1000.0,1.0,0.02,0.317,297.0,1.0,30.0,35.499,time,34851.0,175848.0,1001.0,0.06,0.317,0.185,True,worse_than_known
gosdt_mc8,gaussian_1k,1000.0,1.0,0.01,,,,30.0,90.548,time,,,,,,0.155,True,no_tree
gosdt_mc8,gaussian_1k,1000.0,1.0,0.005,,,,30.0,1.331,memory,,,,,,0.14,True,no_tree
gosdt_mc8,fico_1k,1000.0,23.0,0.1,,,,30.0,90.462,time,,,,,,0.491,True,no_tree
gosdt_mc8,fico_1k,1000.0,23.0,0.05,,,,30.0,90.902,time,,,,,,0.391,False,no_tree
gosdt_mc8,fico_1k,1000.0,23.0,0.02,,,,30.0,90.748,time,,,,,,0.331,False,no_tree
gosdt_mc8,fico_1k,1000.0,23.0,0.01,,,,30.0,90.719,time,,,,,,0.304,False,no_tree
gosdt_mc8,fico_1k,1000.0,23.0,0.005,,,,30.0,90.349,time,,,,,,0.284,False,no_tree
gosdt_mc8,sine_1k,1000.0,1.0,0.1,,,,30.0,90.339,time,,,,,,0.595,True,no_tree
gosdt_mc8,sine_1k,1000.0,1.0,0.05,,,,30.0,90.551,time,,,,,,0.545,False,no_tree
gosdt_mc8,sine_1k,1000.0,1.0,0.02,,,,30.0,1.354,memory,,,,,,0.494,False,no_tree
gosdt_mc8,sine_1k,1000.0,1.0,0.01,,,,30.0,90.476,time,,,,,,0.443,False,no_tree
gosdt_mc8,sine_1k,1000.0,1.0,0.005,,,,30.0,1.602,memory,,,,,,0.4,False,no_tree
gosdt_mc8,car_evaluation,1728.0,15.0,0.1,0.3997685185185186,518.0,1.0,0.0,0.274,optimal,21.0,3955.0,17.0,0.399769,0.399769,0.399769,True,ok
gosdt_mc8,car_evaluation,1728.0,15.0,0.05,0.2946759259259259,250.0,3.0,0.003,0.283,optimal,447.0,3226.0,17.0,0.294676,0.294676,0.294676,True,ok
gosdt_mc8,car_evaluation,1728.0,15.0,0.02,0.2046759259259259,250.0,3.0,30.0,30.086,time,18329.0,201425527.0,17.0,0.08,0.204676,0.204676,True,ok
gosdt_mc8,car_evaluation,1728.0,15.0,0.01,0.1652314814814814,130.0,9.0,30.0,30.248,time,62752.0,201237170.0,17.0,0.04,0.165231,0.145231,True,worse_than_known
gosdt_mc8,car_evaluation,1728.0,15.0,0.005,0.1263425925925926,106.0,13.0,30.0,30.52,time,125330.0,188408349.0,17.0,0.02,0.126343,0.106343,True,worse_than_known
gosdt_mc8,coupon_bar,1913.0,14.0,0.1,0.5119184526921067,788.0,1.0,0.0,0.275,optimal,1.0,1549.0,16.0,0.511918,0.511918,0.511918,True,ok
gosdt_mc8,coupon_bar,1913.0,14.0,0.05,0.4538944066910612,677.0,2.0,0.0,0.271,optimal,29.0,3121.0,16.0,0.453894,0.453894,0.453894,True,ok
gosdt_mc8,coupon_bar,1913.0,14.0,0.02,0.3715525352848928,596.0,3.0,0.004,0.264,optimal,694.0,4169.0,16.0,0.371553,0.371553,0.371553,True,ok
gosdt_mc8,coupon_bar,1913.0,14.0,0.01,0.3410977522216414,576.0,4.0,30.0,30.171,time,8775.0,186926651.0,16.0,0.310324,0.341098,0.341098,True,ok
gosdt_mc8,coupon_bar,1913.0,14.0,0.005,0.3198248823836905,564.0,5.0,30.0,30.212,time,27605.0,195985797.0,16.0,0.283983,0.319825,0.31862,True,worse_than_known
gosdt_mc8,compas_binned,6907.0,12.0,0.1,0.5610829593166353,2494.0,2.0,0.0,0.269,optimal,1.0,2827.0,14.0,0.561083,0.561083,0.561083,True,ok
gosdt_mc8,compas_binned,6907.0,12.0,0.05,0.4610829593166353,2494.0,2.0,0.0,0.268,optimal,1.0,2454.0,14.0,0.461083,0.461083,0.461083,True,ok
gosdt_mc8,compas_binned,6907.0,12.0,0.02,0.4010829593166353,2494.0,2.0,0.0,0.272,optimal,21.0,8285.0,14.0,0.401083,0.401083,0.401083,True,ok
gosdt_mc8,compas_binned,6907.0,12.0,0.01,0.3748675256985666,2382.0,3.0,0.002,0.276,optimal,215.0,4806.0,14.0,0.374868,0.374868,0.374868,True,ok
gosdt_mc8,compas_binned,6907.0,12.0,0.005,0.355968582597365,2286.0,5.0,0.02,0.278,optimal,1505.0,7776.0,14.0,0.355969,0.355969,0.355969,True,ok
gosdt_mc8,fico_binary,10459.0,17.0,0.1,0.5040443637058992,3180.0,2.0,0.0,0.275,optimal,1.0,3142.0,19.0,0.504044,0.504044,0.504044,True,ok
gosdt_mc8,fico_binary,10459.0,17.0,0.05,0.4040443637058992,3180.0,2.0,0.0,0.284,optimal,25.0,11158.0,19.0,0.404044,0.404044,0.404044,True,ok
gosdt_mc8,fico_binary,10459.0,17.0,0.02,0.3440443637058992,3180.0,2.0,0.017,0.292,optimal,683.0,8999.0,19.0,0.344044,0.344044,0.344044,True,ok
gosdt_mc8,fico_binary,10459.0,17.0,0.01,0.3240443637058992,3180.0,2.0,0.655,0.793,optimal,23062.0,63430.0,19.0,0.324044,0.324044,0.324044,True,ok
gosdt_mc8,fico_binary,10459.0,17.0,0.005,0.308650922650349,3019.0,4.0,30.0,30.555,time,160074.0,144793685.0,19.0,0.24003,0.308651,0.308651,True,ok
gosdt_mc8,compas_processed,12381.0,22.0,0.1,0.411364187060819,3855.0,1.0,9.078,9.479,optimal,759.0,1735251.0,645.0,0.411364,0.411364,0.411364,True,ok
gosdt_mc8,compas_processed,12381.0,22.0,0.05,,,,30.0,90.731,time,,,,,,0.361364,True,no_tree
gosdt_mc8,compas_processed,12381.0,22.0,0.02,,,,30.0,1.359,memory,,,,,,0.32786,False,no_tree
gosdt_mc8,compas_processed,12381.0,22.0,0.01,,,,30.0,1.088,memory,,,,,,0.30786,False,no_tree
gosdt_mc8,compas_processed,12381.0,22.0,0.005,,,,30.0,1.083,memory,,,,,,0.29786,False,no_tree
v25_mc8_root_parallel,chudi,77,2,0.1,0.464935064935065,5,4,0.0003107080119661987,3.096,optimal,19,9,46,0.464935064935065,0.464935064935065,0.464935,True,ok
v25_mc8_root_parallel,chudi,77,2,0.05,0.25,0,5,0.0005628750077448785,0.001,optimal,54,23,46,0.25,0.25,0.25,True,ok
v25_mc8_root_parallel,chudi,77,2,0.02,0.1,0,5,0.0006060830201022327,0.001,optimal,62,25,46,0.1,0.1,0.1,True,ok
v25_mc8_root_parallel,chudi,77,2,0.01,0.05,0,5,0.0006619169726036489,0.001,optimal,68,28,46,0.05,0.05,0.05,True,ok
v25_mc8_root_parallel,chudi,77,2,0.005,0.025,0,5,0.0006411250215023756,0.001,optimal,68,28,46,0.025,0.025,0.025,True,ok
v25_mc8_root_parallel,monk_3,122,11,0.1,0.5213114754098361,27,3,7.150002056732774e-05,0.001,optimal,5,1,11,0.521311475409836,0.521311475409836,0.521311,True,ok
v25_mc8_root_parallel,monk_3,122,11,0.05,0.3713114754098361,27,3,0.00010641699191182852,0.001,optimal,6,2,11,0.3713114754098361,0.3713114754098361,0.371311,True,ok
v25_mc8_root_parallel,monk_3,122,11,0.02,0.24295081967213114,15,6,0.0006970000104047358,0.001,optimal,79,49,11,0.24295081967213114,0.24295081967213114,0.242951,True,ok
v25_mc8_root_parallel,monk_3,122,11,0.01,0.15557377049180326,8,9,0.002373875002376735,0.003,optimal,306,185,11,0.15557377049180326,0.15557377049180326,0.155574,True,ok
v25_mc8_root_parallel,monk_3,122,11,0.005,0.09459016393442624,3,14,0.007099666981957853,0.008,optimal,937,638,11,0.09459016393442624,0.09459016393442624,0.09459,True,ok
v25_mc8_root_parallel,monk_1,124,11,0.1,0.4661290322580645,33,2,5.4750009439885616e-05,0.001,optimal,3,1,11,0.46612903225806446,0.46612903225806446,0.466129,True,ok
v25_mc8_root_parallel,monk_1,124,11,0.05,0.33870967741935487,11,5,7.591699250042439e-05,0.001,optimal,3,2,11,0.3387096774193548,0.3387096774193548,0.33871,True,ok
v25_mc8_root_parallel,monk_1,124,11,0.02,0.16,0,8,0.00043050001841038465,0.001,optimal,66,25,11,0.16,0.16,0.16,True,ok
v25_mc8_root_parallel,monk_1,124,11,0.01,0.08,0,8,0.0003934999695047736,0.001,optimal,69,29,11,0.08,0.08,0.08,True,ok
v25_mc8_root_parallel,monk_1,124,11,0.005,0.04,0,8,0.00037995801540091634,0.001,optimal,81,36,11,0.04,0.04,0.04,True,ok
v25_mc8_root_parallel,iris,150,4,0.1,0.34,6,3,0.0001330830273218453,0.001,optimal,5,1,118,0.33999999999999997,0.33999999999999997,0.34,True,ok
v25_mc8_root_parallel,iris,150,4,0.05,0.19000000000000003,6,3,0.00016979197971522808,0.001,optimal,5,1,118,0.19,0.19,0.19,True,ok
v25_mc8_root_parallel,iris,150,4,0.02,0.1,6,3,0.0051502499845810235,0.006,optimal,120,72,118,0.1,0.1,0.1,True,ok
v25_mc8_root_parallel,iris,150,4,0.01,0.06,3,4,0.024891166016459465,0.026,optimal,500,343,118,0.060000000000000005,0.060000000000000005,0.06,True,ok
v25_mc8_root_parallel,iris,150,4,0.005,0.03833333333333334,2,5,0.24444395798491314,0.246,optimal,1422,13055,118,0.03833333333333333,0.03833333333333333,0.038333,True,ok
v25_mc8_root_parallel,monk_2,169,11,0.1,0.47869822485207103,64,1,6.895896513015032e-05,0.001,optimal,1,1,11,0.47869822485207103,0.47869822485207103,0.478698,True,ok
v25_mc8_root_parallel,monk_2,169,11,0.05,0.428698224852071,64,1,0.0001635410008020699,0.001,optimal,23,13,11,0.428698224852071,0.428698224852071,0.428698,True,ok
v25_mc8_root_parallel,monk_2,169,11,0.02,0.35893491124260357,37,7,0.002920541970524937,0.004,optimal,314,267,11,0.35893491124260357,0.35893491124260357,0.358935,True,ok
v25_mc8_root_parallel,monk_2,169,11,0.01,0.2650887573964497,11,20,0.010779541975352913,0.012,optimal,1264,990,11,0.2650887573964497,0.2650887573964497,0.265089,True,ok
v25_mc8_root_parallel,monk_2,169,11,0.005,0.15275147928994084,3,27,0.016389750002417713,0.017,optimal,2139,1468,11,0.15275147928994082,0.15275147928994082,0.152751,True,ok
v25_mc8_root_parallel,tic-tac-toe,958,9,0.1,0.4465553235908142,332,1,3.529200330376625e-05,0.011,optimal,1,1,27,0.4465553235908142,0.4465553235908142,0.446555,True,ok
v25_mc8_root_parallel,tic-tac-toe,958,9,0.05,0.3965553235908142,332,1,0.0006232919986359775,0.012,optimal,55,37,27,0.39655532359081413,0.39655532359081413,0.396555,True,ok
v25_mc8_root_parallel,tic-tac-toe,958,9,0.02,0.3183298538622129,190,6,0.047351791989058256,0.058,optimal,5045,3441,27,0.3183298538622129,0.3183298538622129,0.31833,True,ok
v25_mc8_root_parallel,tic-tac-toe,958,9,0.01,0.2507515657620042,154,9,0.22285833297064528,0.234,optimal,6515,66708,27,0.2507515657620042,0.2507515657620042,0.250752,True,ok
v25_mc8_root_parallel,tic-tac-toe,958,9,0.005,0.15427974947807935,52,20,0.3779687079950236,0.389,optimal,6882,136921,27,0.15427974947807932,0.15427974947807932,0.15428,True,ok
v25_mc8_root_parallel,gaussian_1k,1000,1,0.1,0.397,297,1,0.00042787502752617,0.037,optimal,1,1,999,0.397,0.397,0.397,True,ok
v25_mc8_root_parallel,gaussian_1k,1000,1,0.05,0.275,125,3,0.000502792012412101,0.034,optimal,5,1,999,0.275,0.275,0.275,True,ok
v25_mc8_root_parallel,gaussian_1k,1000,1,0.02,0.185,125,3,0.0005479580140672624,0.034,optimal,5,1,999,0.18499999999999997,0.18499999999999997,0.185,True,ok
v25_mc8_root_parallel,gaussian_1k,1000,1,0.01,0.155,125,3,0.0005666660144925117,0.033,optimal,5,1,999,0.155,0.155,0.155,True,ok
v25_mc8_root_parallel,gaussian_1k,1000,1,0.005,0.14,125,3,0.000560707994736731,0.033,optimal,5,1,999,0.14,0.14,0.14,True,ok
v25_mc8_root_parallel,fico_1k,1000,23,0.1,0.491,291,2,0.07668287499109283,0.096,optimal,2371,2682,1357,0.49100000000000005,0.49100000000000005,0.491,True,ok
v25_mc8_root_parallel,fico_1k,1000,23,0.05,0.391,291,2,30.0,30.033,time,1249,337472,1357,0.125,0.391,0.391,False,ok
v25_mc8_root_parallel,fico_1k,1000,23,0.02,0.33099999999999996,291,2,30.0,30.037,time,336,132608,1357,0.065,0.33099999999999996,0.331,False,ok
v25_mc8_root_parallel,fico_1k,1000,23,0.01,0.311,291,2,30.0,30.044,time,127,64,1357,0.045,0.311,0.304,False,worse_than_known
v25_mc8_root_parallel,fico_1k,1000,23,0.005,0.301,291,2,30.0,30.05,time,203,116288,1357,0.035,0.301,0.284,False,worse_than_known
v25_mc8_root_parallel,sine_1k,1000,1,0.1,0.595,495,1,0.0007646669982932508,0.07,optimal,1,1,999,0.595,0.595,0.595,True,ok
v25_mc8_root_parallel,sine_1k,1000,1,0.05,0.545,495,1,0.0008206250495277345,0.056,optimal,1,1,999,0.545,0.545,0.545,False,ok
v25_mc8_root_parallel,sine_1k,1000,1,0.02,0.494,454,2,0.0009705830016173422,0.057,optimal,3,1,999,0.494,0.494,0.494,False,ok
v25_mc8_root_parallel,sine_1k,1000,1,0.01,0.42900000000000005,169,26,0.0009297499782405794,0.05,optimal,52,1,999,0.42900000000000016,0.42900000000000016,0.443,False,better_than_known
v25_mc8_root_parallel,sine_1k,1000,1,0.005,0.269,109,32,0.0009551660041324794,0.045,optimal,67,1,999,0.26900000000000013,0.26900000000000013,0.4,False,better_than_known
v25_mc8_root_parallel,car_evaluation,1728,15,0.1,0.3997685185185186,518,1,4.187499871477485e-05,0.004,optimal,1,1,15,0.39976851851851847,0.39976851851851847,0.399769,True,ok
v25_mc8_root_parallel,car_evaluation,1728,15,0.05,0.29467592592592595,250,3,0.0002638330333866179,0.004,optimal,15,8,15,0.29467592592592595,0.29467592592592595,0.294676,True,ok
v25_mc8_root_parallel,car_evaluation,1728,15,0.02,0.20467592592592593,250,3,0.0031749579939059913,0.007,optimal,135,69,15,0.20467592592592593,0.20467592592592593,0.204676,True,ok
v25_mc8_root_parallel,car_evaluation,1728,15,0.01,0.1452314814814815,130,7,0.021250666002742946,0.025,optimal,1107,846,15,0.1452314814814815,0.1452314814814815,0.145231,True,ok
v25_mc8_root_parallel,car_evaluation,1728,15,0.005,0.1063425925925926,106,9,0.08708437503082678,0.091,optimal,3259,7121,15,0.1063425925925926,0.1063425925925926,0.106343,True,ok
v25_mc8_root_parallel,coupon_bar,1913,14,0.1,0.5119184526921067,788,1,3.6375015042722225e-05,0.003,optimal,1,1,14,0.5119184526921067,0.5119184526921067,0.511918,True,ok
v25_mc8_root_parallel,coupon_bar,1913,14,0.05,0.4538944066910612,677,2,0.00022916600573807955,0.003,optimal,27,14,14,0.4538944066910611,0.4538944066910611,0.453894,True,ok
v25_mc8_root_parallel,coupon_bar,1913,14,0.02,0.37155253528489285,596,3,0.0019248329917900264,0.005,optimal,178,120,14,0.3715525352848928,0.3715525352848928,0.371553,True,ok
v25_mc8_root_parallel,coupon_bar,1913,14,0.01,0.3410977522216414,576,4,0.008485333004500717,0.012,optimal,951,775,14,0.3410977522216414,0.3410977522216414,0.341098,True,ok
